Date,Temp_Max,Temp_Min,Rainfall_mm,Soil_Moisture,Mine_Location
2025-03-10,35.5,21.8,0.0,0.194,Bellary_Iron
2025-03-11,35.8,20.6,0.0,0.193,Bellary_Iron
2025-03-12,36.8,21.9,0.0,0.196,Bellary_Iron
2025-03-13,37.6,23.6,0.0,0.196,Bellary_Iron
2025-03-14,38.7,24.8,0.0,0.196,Bellary_Iron
2025-03-15,38.3,24.7,0.0,0.195,Bellary_Iron
2025-03-16,38.6,23.3,0.0,0.195,Bellary_Iron
2025-03-17,39.6,22.3,0.0,0.194,Bellary_Iron
2025-03-18,39.3,24.7,0.0,0.194,Bellary_Iron
2025-03-19,38.7,24.6,0.0,0.193,Bellary_Iron
2025-03-20,38.0,25.1,0.0,0.193,Bellary_Iron
2025-03-21,37.5,24.7,0.0,0.197,Bellary_Iron
2025-03-22,37.9,25.2,0.0,0.196,Bellary_Iron
2025-03-23,38.1,25.1,0.0,0.192,Bellary_Iron
2025-03-24,37.0,25.0,0.3,0.192,Bellary_Iron
2025-03-25,36.6,26.3,0.0,0.197,Bellary_Iron
2025-03-26,38.2,23.7,0.0,0.198,Bellary_Iron
2025-03-27,38.0,24.6,0.0,0.193,Bellary_Iron
2025-03-28,39.6,25.5,0.0,0.192,Bellary_Iron
2025-03-29,40.0,26.6,0.0,0.191,Bellary_Iron
2025-03-30,39.6,24.5,0.0,0.191,Bellary_Iron
2025-03-31,39.5,24.7,0.0,0.19,Bellary_Iron
2025-04-01,38.3,25.9,0.0,0.19,Bellary_Iron
2025-04-02,36.9,24.6,0.1,0.189,Bellary_Iron
2025-04-03,35.6,22.7,9.6,0.195,Bellary_Iron
2025-04-04,35.5,22.4,0.9,0.243,Bellary_Iron
2025-04-05,36.7,23.3,1.0,0.239,Bellary_Iron
2025-04-06,38.3,23.5,0.0,0.226,Bellary_Iron
2025-04-07,39.4,24.8,0.0,0.208,Bellary_Iron
2025-04-08,39.0,24.4,0.0,0.21,Bellary_Iron
2025-04-09,38.5,24.6,0.0,0.204,Bellary_Iron
2025-04-10,37.2,24.6,0.4,0.207,Bellary_Iron
2025-04-11,38.1,24.2,0.0,0.223,Bellary_Iron
2025-04-12,37.4,24.3,0.0,0.219,Bellary_Iron
2025-04-13,38.4,24.5,0.0,0.19,Bellary_Iron
2025-04-14,39.3,25.4,0.0,0.169,Bellary_Iron
2025-04-15,39.3,25.2,0.0,0.183,Bellary_Iron
2025-04-16,39.1,25.4,0.0,0.212,Bellary_Iron
2025-04-17,39.6,25.4,0.0,0.194,Bellary_Iron
2025-04-18,38.9,25.7,0.2,0.169,Bellary_Iron
2025-04-19,39.0,26.1,0.1,0.161,Bellary_Iron
2025-04-20,39.4,26.2,1.8,0.187,Bellary_Iron
2025-04-21,38.7,25.5,0.0,0.226,Bellary_Iron
2025-04-22,40.0,25.3,0.0,0.224,Bellary_Iron
2025-04-23,40.5,24.7,0.0,0.203,Bellary_Iron
2025-04-24,40.2,25.6,0.0,0.2,Bellary_Iron
2025-04-25,40.6,26.1,0.0,0.199,Bellary_Iron
2025-04-26,39.4,26.4,0.0,0.194,Bellary_Iron
2025-04-27,38.6,26.7,0.0,0.194,Bellary_Iron
2025-04-28,38.6,27.3,0.0,0.189,Bellary_Iron
2025-04-29,39.2,25.7,0.0,0.195,Bellary_Iron
2025-04-30,40.0,26.2,0.0,0.215,Bellary_Iron
2025-05-01,39.3,26.3,0.0,0.21,Bellary_Iron
2025-05-02,39.5,26.6,0.0,0.202,Bellary_Iron
2025-05-03,39.3,26.1,0.0,0.22,Bellary_Iron
2025-05-04,39.6,26.4,0.0,0.232,Bellary_Iron
2025-05-05,39.6,24.6,0.0,0.215,Bellary_Iron
2025-05-06,39.4,24.5,0.0,0.198,Bellary_Iron
2025-05-07,38.0,25.5,0.0,0.181,Bellary_Iron
2025-05-08,37.0,25.0,0.0,0.172,Bellary_Iron
2025-05-09,36.3,24.8,0.0,0.182,Bellary_Iron
2025-05-10,37.0,24.5,0.2,0.186,Bellary_Iron
2025-05-11,37.4,25.1,3.4,0.183,Bellary_Iron
2025-05-12,37.0,25.7,0.9,0.24,Bellary_Iron
2025-05-13,36.9,24.3,0.5,0.273,Bellary_Iron
2025-05-14,36.3,25.2,0.0,0.258,Bellary_Iron
2025-05-15,35.9,25.5,0.0,0.376,Bellary_Iron
2025-05-16,35.8,25.3,6.6,0.387,Bellary_Iron
2025-05-17,34.8,24.3,12.5,0.425,Bellary_Iron
2025-05-18,36.0,24.4,0.7,0.439,Bellary_Iron
2025-05-19,34.6,25.4,0.0,0.4,Bellary_Iron
2025-05-20,34.9,24.7,6.8,0.412,Bellary_Iron
2025-05-21,33.2,24.6,11.1,0.45,Bellary_Iron
2025-05-22,34.0,23.9,0.7,0.44,Bellary_Iron
2025-05-23,34.9,24.5,6.9,0.428,Bellary_Iron
2025-05-24,32.4,24.9,1.9,0.418,Bellary_Iron
2025-05-25,31.7,24.7,4.1,0.413,Bellary_Iron
2025-05-26,30.6,24.5,12.0,0.425,Bellary_Iron
2025-05-27,31.5,22.9,11.5,0.478,Bellary_Iron
2025-05-28,31.7,23.8,0.2,0.46,Bellary_Iron
2025-05-29,29.7,24.1,15.7,0.473,Bellary_Iron
2025-05-30,32.5,24.3,1.5,0.468,Bellary_Iron
2025-05-31,34.9,25.0,0.0,0.431,Bellary_Iron
2025-06-01,34.4,23.8,0.1,0.396,Bellary_Iron
2025-06-02,33.9,23.9,0.0,0.36,Bellary_Iron
2025-06-03,33.9,23.4,1.3,0.328,Bellary_Iron
2025-06-04,34.2,23.5,0.7,0.3,Bellary_Iron
2025-06-05,34.9,23.2,0.0,0.28,Bellary_Iron
2025-06-06,34.5,23.9,0.6,0.267,Bellary_Iron
2025-06-07,34.4,24.5,0.7,0.254,Bellary_Iron
2025-06-08,35.9,24.4,0.1,0.246,Bellary_Iron
2025-06-09,35.1,25.1,0.4,0.279,Bellary_Iron
2025-06-10,35.5,24.9,0.5,0.282,Bellary_Iron
2025-06-11,34.0,23.8,12.2,0.293,Bellary_Iron
2025-06-12,32.9,23.4,2.4,0.306,Bellary_Iron
2025-06-13,33.7,23.9,11.4,0.319,Bellary_Iron
2025-06-14,33.9,24.4,1.7,0.308,Bellary_Iron
2025-06-15,32.3,24.1,7.8,0.3,Bellary_Iron
2025-06-16,30.9,24.3,2.1,0.326,Bellary_Iron
2025-06-17,33.4,23.8,1.0,0.309,Bellary_Iron
2025-06-18,33.8,23.9,0.0,0.294,Bellary_Iron
2025-06-19,33.4,24.6,0.2,0.258,Bellary_Iron
2025-06-20,33.6,24.0,0.5,0.235,Bellary_Iron
2025-06-21,33.9,24.0,1.2,0.224,Bellary_Iron
2025-06-22,33.8,23.9,2.4,0.22,Bellary_Iron
2025-06-23,31.1,23.8,0.8,0.219,Bellary_Iron
2025-06-24,32.5,24.3,0.9,0.218,Bellary_Iron
2025-06-25,32.1,24.2,1.3,0.219,Bellary_Iron
2025-06-26,32.1,24.4,0.6,0.219,Bellary_Iron
2025-06-27,33.7,23.9,0.1,0.216,Bellary_Iron
2025-06-28,34.0,24.2,0.9,0.213,Bellary_Iron
2025-06-29,34.3,24.3,0.8,0.209,Bellary_Iron
2025-06-30,31.8,23.9,0.6,0.212,Bellary_Iron
2025-07-01,31.7,23.9,0.8,0.217,Bellary_Iron
2025-07-02,34.0,24.0,5.6,0.234,Bellary_Iron
2025-07-03,31.5,23.4,1.7,0.268,Bellary_Iron
2025-07-04,33.5,23.8,0.9,0.283,Bellary_Iron
2025-07-05,31.6,24.0,1.0,0.278,Bellary_Iron
2025-07-06,32.5,24.1,0.1,0.262,Bellary_Iron
2025-07-07,32.0,24.2,0.6,0.247,Bellary_Iron
2025-07-08,33.0,23.9,1.1,0.235,Bellary_Iron
2025-07-09,33.7,23.9,1.0,0.228,Bellary_Iron
2025-07-10,34.5,23.9,1.0,0.221,Bellary_Iron
2025-07-11,33.2,23.5,4.0,0.225,Bellary_Iron
2025-07-12,32.0,23.3,1.5,0.237,Bellary_Iron
2025-07-13,33.7,23.6,1.6,0.23,Bellary_Iron
2025-07-14,33.4,24.0,1.5,0.23,Bellary_Iron
2025-07-15,32.4,24.0,1.2,0.24,Bellary_Iron
2025-07-16,32.9,23.9,16.7,0.289,Bellary_Iron
2025-07-17,33.1,23.5,11.8,0.449,Bellary_Iron
2025-07-18,31.6,23.1,16.8,0.474,Bellary_Iron
2025-07-19,31.7,23.2,7.2,0.475,Bellary_Iron
2025-07-20,30.5,23.3,5.9,0.479,Bellary_Iron
2025-07-21,31.4,23.2,12.0,0.478,Bellary_Iron
2025-07-22,30.9,22.8,9.7,0.479,Bellary_Iron
2025-07-23,29.9,23.5,10.1,0.479,Bellary_Iron
2025-07-24,26.0,22.8,8.6,0.5,Bellary_Iron
2025-07-25,29.5,22.9,3.0,0.484,Bellary_Iron
2025-07-26,30.1,24.0,0.7,0.469,Bellary_Iron
2025-07-27,31.3,23.3,0.2,0.452,Bellary_Iron
2025-07-28,31.3,22.8,0.0,0.432,Bellary_Iron
2025-07-29,31.5,22.7,0.2,0.412,Bellary_Iron
2025-07-30,32.1,23.3,0.2,0.396,Bellary_Iron
2025-07-31,32.2,24.0,0.2,0.388,Bellary_Iron
2025-08-01,32.0,22.7,1.4,0.377,Bellary_Iron
2025-08-02,32.4,22.9,2.5,0.362,Bellary_Iron
2025-08-03,33.1,22.5,13.7,0.355,Bellary_Iron
2025-08-04,32.1,23.9,1.0,0.322,Bellary_Iron
2025-08-05,32.2,23.1,17.6,0.37,Bellary_Iron
2025-08-06,33.2,22.5,1.6,0.451,Bellary_Iron
2025-08-07,31.2,23.5,11.9,0.465,Bellary_Iron
2025-08-08,31.6,23.2,10.9,0.484,Bellary_Iron
2025-08-09,30.3,22.6,7.2,0.497,Bellary_Iron
2025-08-10,31.0,22.3,11.8,0.496,Bellary_Iron
2025-08-11,29.9,22.9,3.0,0.484,Bellary_Iron
2025-08-12,28.9,22.4,14.2,0.486,Bellary_Iron
2025-08-13,28.0,22.7,4.9,0.498,Bellary_Iron
2025-08-14,27.1,22.3,8.3,0.5,Bellary_Iron
2025-08-15,29.9,22.7,12.5,0.496,Bellary_Iron
2025-08-16,29.8,23.6,5.9,0.487,Bellary_Iron
2025-08-17,28.1,22.5,13.3,0.495,Bellary_Iron
2025-08-18,25.4,22.3,10.3,0.507,Bellary_Iron
2025-08-19,25.9,22.1,8.4,0.499,Bellary_Iron
2025-08-20,30.2,22.6,1.0,0.483,Bellary_Iron
2025-08-21,31.6,22.8,0.4,0.461,Bellary_Iron
2025-08-22,30.8,22.6,1.1,0.434,Bellary_Iron
2025-08-23,31.2,22.3,0.1,0.411,Bellary_Iron
2025-08-24,30.7,22.1,0.1,0.406,Bellary_Iron
2025-08-25,30.6,21.4,0.1,0.378,Bellary_Iron
2025-08-26,29.2,21.4,12.3,0.378,Bellary_Iron
2025-08-27,29.4,22.7,16.6,0.465,Bellary_Iron
2025-08-28,29.7,22.7,8.7,0.486,Bellary_Iron
2025-08-29,30.0,23.1,7.9,0.468,Bellary_Iron
2025-08-30,31.4,23.2,0.0,0.417,Bellary_Iron
2025-08-31,30.9,23.4,6.5,0.415,Bellary_Iron
2025-09-01,30.2,23.3,1.5,0.415,Bellary_Iron
2025-09-02,29.1,23.2,7.6,0.432,Bellary_Iron
2025-09-03,30.5,23.1,0.8,0.457,Bellary_Iron
2025-09-04,31.0,22.3,0.5,0.422,Bellary_Iron
2025-09-05,30.9,22.4,0.1,0.398,Bellary_Iron
2025-09-06,30.7,22.2,0.2,0.372,Bellary_Iron
2025-09-07,30.3,21.7,1.5,0.35,Bellary_Iron
2025-09-08,30.6,21.2,0.3,0.336,Bellary_Iron
2025-09-09,31.0,22.1,0.5,0.323,Bellary_Iron
2025-09-10,30.9,23.0,2.3,0.305,Bellary_Iron
2025-09-11,26.1,22.4,13.5,0.442,Bellary_Iron
2025-09-12,28.8,23.1,1.9,0.459,Bellary_Iron
2025-09-13,28.7,22.3,8.1,0.479,Bellary_Iron
2025-09-14,30.8,21.8,2.2,0.449,Bellary_Iron
2025-09-15,30.4,22.5,0.6,0.422,Bellary_Iron
2025-09-16,30.3,22.7,14.1,0.458,Bellary_Iron
2025-09-17,29.9,22.3,22.4,0.455,Bellary_Iron
2025-09-18,30.8,22.3,35.3,0.5,Bellary_Iron
2025-09-19,29.8,22.3,18.1,0.484,Bellary_Iron
2025-09-20,29.9,22.0,1.3,0.476,Bellary_Iron
2025-09-21,30.0,22.5,1.1,0.45,Bellary_Iron
2025-09-22,29.3,22.6,1.7,0.452,Bellary_Iron
2025-09-23,28.4,22.8,4.6,0.434,Bellary_Iron
2025-09-24,28.8,22.5,3.1,0.419,Bellary_Iron
2025-09-25,29.6,21.8,0.3,0.388,Bellary_Iron
2025-09-26,25.0,21.7,28.9,0.44,Bellary_Iron
2025-09-27,25.4,21.7,53.4,0.506,Bellary_Iron
2025-09-28,29.6,22.6,5.9,0.485,Bellary_Iron
2025-09-29,29.8,22.9,1.1,0.477,Bellary_Iron
2025-09-30,30.1,21.4,0.2,0.464,Bellary_Iron
2025-10-01,30.4,21.7,1.0,0.435,Bellary_Iron
2025-10-02,30.3,23.1,4.2,0.413,Bellary_Iron
2025-10-03,30.1,22.3,0.1,0.383,Bellary_Iron
2025-10-04,30.2,22.4,0.1,0.356,Bellary_Iron
2025-10-05,29.8,22.3,1.7,0.333,Bellary_Iron
2025-10-06,29.2,21.4,0.1,0.314,Bellary_Iron
2025-10-07,29.7,21.9,0.1,0.292,Bellary_Iron
2025-10-08,30.1,23.2,2.6,0.273,Bellary_Iron
2025-10-09,28.3,21.3,7.8,0.422,Bellary_Iron
2025-10-10,28.0,22.7,0.0,0.423,Bellary_Iron
2025-10-11,30.1,22.6,0.0,0.39,Bellary_Iron
2025-10-12,30.2,21.8,0.0,0.348,Bellary_Iron
2025-10-13,30.2,21.5,0.2,0.316,Bellary_Iron
2025-10-14,30.0,22.0,5.1,0.301,Bellary_Iron
2025-10-15,28.9,21.5,0.7,0.386,Bellary_Iron
2025-10-16,28.8,22.3,10.5,0.409,Bellary_Iron
2025-10-17,29.4,22.1,1.2,0.422,Bellary_Iron
2025-10-18,30.1,21.5,0.1,0.377,Bellary_Iron
2025-10-19,30.0,22.3,2.2,0.334,Bellary_Iron
2025-10-20,29.6,21.9,5.5,0.362,Bellary_Iron
2025-10-21,28.1,22.5,19.4,0.392,Bellary_Iron
2025-10-22,25.8,22.2,15.5,0.465,Bellary_Iron
2025-10-23,26.8,22.3,39.4,0.502,Bellary_Iron
2025-10-24,27.2,21.8,9.2,0.504,Bellary_Iron
2025-10-25,28.5,21.3,10.2,0.493,Bellary_Iron
2025-10-26,29.4,21.2,0.9,0.477,Bellary_Iron
2025-10-27,29.0,21.2,3.5,0.465,Bellary_Iron
2025-10-28,26.9,23.0,0.9,0.461,Bellary_Iron
2025-10-29,29.5,23.1,0.5,0.441,Bellary_Iron
2025-10-30,30.4,22.0,0.0,0.418,Bellary_Iron
2025-10-31,30.3,20.0,0.1,0.377,Bellary_Iron
2025-11-01,30.5,21.4,0.1,0.341,Bellary_Iron
2025-11-02,29.8,22.7,0.5,0.324,Bellary_Iron
2025-11-03,29.7,22.4,0.2,0.307,Bellary_Iron
2025-11-04,28.4,22.4,2.5,0.313,Bellary_Iron
2025-11-05,29.5,19.6,35.9,0.354,Bellary_Iron
2025-11-06,28.5,21.8,0.7,0.35,Bellary_Iron
2025-11-07,27.7,21.3,0.6,0.3,Bellary_Iron
2025-11-08,29.0,20.3,0.0,0.283,Bellary_Iron
2025-11-09,27.9,17.8,0.0,0.263,Bellary_Iron
2025-11-10,28.2,17.5,0.0,0.243,Bellary_Iron
2025-11-11,28.7,18.7,0.0,0.229,Bellary_Iron
2025-11-12,29.9,19.0,0.0,0.22,Bellary_Iron
2025-11-13,29.7,19.7,0.0,0.214,Bellary_Iron
2025-11-14,28.5,18.7,0.0,0.208,Bellary_Iron
2025-11-15,28.2,17.1,0.0,0.206,Bellary_Iron
2025-11-16,28.3,17.3,0.0,0.208,Bellary_Iron
2025-11-17,27.5,15.8,0.0,0.212,Bellary_Iron
2025-11-18,30.0,18.0,0.0,0.208,Bellary_Iron
2025-11-19,29.1,19.4,0.0,0.207,Bellary_Iron
2025-11-20,29.2,18.6,0.0,0.198,Bellary_Iron
2025-11-21,29.4,19.3,0.6,0.205,Bellary_Iron
2025-11-22,30.0,21.3,0.6,0.224,Bellary_Iron
2025-11-23,29.9,21.1,1.1,0.228,Bellary_Iron
2025-11-24,29.9,21.3,0.1,0.231,Bellary_Iron
2025-11-25,28.9,20.4,0.0,0.226,Bellary_Iron
2025-11-26,28.4,19.5,0.1,0.222,Bellary_Iron
2025-11-27,28.0,18.0,0.0,0.221,Bellary_Iron
2025-11-28,26.9,17.1,0.0,0.221,Bellary_Iron
2025-11-29,27.3,17.0,0.0,0.219,Bellary_Iron
2025-11-30,26.9,19.7,0.0,0.221,Bellary_Iron
2025-12-01,28.2,20.5,0.0,0.217,Bellary_Iron
2025-12-02,28.1,19.3,0.0,0.216,Bellary_Iron
2025-12-03,28.7,20.2,0.2,0.216,Bellary_Iron
2025-12-04,27.2,21.2,7.8,0.268,Bellary_Iron
2025-12-05,27.6,20.5,0.3,0.301,Bellary_Iron
2025-12-06,26.6,19.2,0.4,0.295,Bellary_Iron
2025-12-07,27.2,19.1,0.0,0.284,Bellary_Iron
2025-12-08,27.2,17.1,0.0,0.272,Bellary_Iron
2025-12-09,27.0,16.2,0.0,0.258,Bellary_Iron
2025-12-10,27.6,15.6,0.0,0.247,Bellary_Iron
2025-12-11,27.0,14.8,0.0,0.238,Bellary_Iron
2025-12-12,26.6,15.1,0.0,0.233,Bellary_Iron
2025-12-13,26.7,15.1,0.0,0.228,Bellary_Iron
2025-12-14,27.2,15.5,0.0,0.22,Bellary_Iron
2025-12-15,27.4,16.3,0.0,0.215,Bellary_Iron
2025-12-16,28.1,15.8,0.0,0.213,Bellary_Iron
2025-12-17,28.6,18.4,0.0,0.219,Bellary_Iron
2025-12-18,28.0,16.3,0.0,0.222,Bellary_Iron
2025-12-19,26.8,15.1,0.0,0.225,Bellary_Iron
2025-12-20,26.5,14.0,0.0,0.216,Bellary_Iron
2025-12-21,26.6,14.9,0.0,0.213,Bellary_Iron
2025-12-22,26.8,15.9,0.0,0.211,Bellary_Iron
2025-12-23,26.7,16.5,0.0,0.211,Bellary_Iron
2025-12-24,26.3,16.2,0.0,0.21,Bellary_Iron
2025-12-25,26.6,15.5,0.0,0.21,Bellary_Iron
2025-12-26,27.4,17.1,0.0,0.209,Bellary_Iron
2025-12-27,26.8,16.8,0.0,0.209,Bellary_Iron
2025-12-28,26.3,16.0,0.0,0.209,Bellary_Iron
2025-12-29,26.9,15.7,0.0,0.209,Bellary_Iron
2025-12-30,27.2,16.4,0.0,0.209,Bellary_Iron
2025-12-31,28.2,16.7,0.0,0.209,Bellary_Iron
2026-01-01,28.1,19.0,0.0,0.208,Bellary_Iron
2026-01-02,28.2,19.3,0.0,0.208,Bellary_Iron
2026-01-03,28.4,19.3,0.0,0.214,Bellary_Iron
2026-01-04,28.0,18.0,0.0,0.22,Bellary_Iron
2026-01-05,26.9,16.8,0.0,0.212,Bellary_Iron
2026-01-06,27.3,16.4,0.0,0.21,Bellary_Iron
2026-01-07,26.6,16.6,0.0,0.209,Bellary_Iron
2026-01-08,26.8,15.4,0.0,0.208,Bellary_Iron
2026-01-09,27.0,16.1,0.0,0.208,Bellary_Iron
2026-01-10,26.0,15.9,0.0,0.208,Bellary_Iron
2026-01-11,25.6,17.9,0.0,0.208,Bellary_Iron
2026-01-12,28.7,20.1,0.0,0.2,Bellary_Iron
2026-01-13,29.0,19.3,0.3,0.193,Bellary_Iron
2026-01-14,30.0,19.8,0.0,0.187,Bellary_Iron
2026-01-15,30.2,20.2,0.0,0.189,Bellary_Iron
2026-01-16,30.1,19.8,0.0,0.19,Bellary_Iron
2026-01-17,29.2,18.0,0.0,0.19,Bellary_Iron
2026-01-18,29.8,17.1,0.0,0.191,Bellary_Iron
2026-01-19,29.4,16.4,0.0,0.191,Bellary_Iron
2026-01-20,29.2,17.3,0.0,0.191,Bellary_Iron
2026-01-21,28.3,17.1,0.0,0.192,Bellary_Iron
2026-01-22,28.0,17.0,0.0,0.192,Bellary_Iron
2026-01-23,27.8,16.5,0.0,0.192,Bellary_Iron
2026-01-24,28.4,17.5,0.0,0.193,Bellary_Iron
2026-01-25,30.7,18.7,0.0,0.195,Bellary_Iron
2026-01-26,27.7,20.8,0.6,0.2,Bellary_Iron
2026-01-27,30.4,21.3,0.0,0.215,Bellary_Iron
2026-01-28,30.7,19.2,0.0,0.222,Bellary_Iron
2026-01-29,30.5,19.0,0.0,0.21,Bellary_Iron
2026-01-30,29.7,18.9,0.0,0.209,Bellary_Iron
2026-01-31,29.5,18.3,0.0,0.208,Bellary_Iron
2026-02-01,29.4,17.1,0.0,0.207,Bellary_Iron
2026-02-02,29.5,18.7,0.0,0.207,Bellary_Iron
2026-02-03,29.5,19.3,0.0,0.207,Bellary_Iron
2026-02-04,30.2,18.7,0.0,0.205,Bellary_Iron
2026-02-05,30.1,18.6,0.0,0.204,Bellary_Iron
2026-02-06,30.7,18.7,0.0,0.207,Bellary_Iron
2026-02-07,30.9,18.3,0.0,0.207,Bellary_Iron
2026-02-08,31.2,18.1,0.0,0.204,Bellary_Iron
2026-02-09,30.9,17.8,0.0,0.196,Bellary_Iron
2026-02-10,31.3,18.7,0.0,0.197,Bellary_Iron
2026-02-11,30.3,18.1,0.0,0.197,Bellary_Iron
2026-02-12,30.0,16.8,0.0,0.197,Bellary_Iron
2026-02-13,31.4,17.5,0.0,0.197,Bellary_Iron
2026-02-14,31.7,18.4,0.0,0.197,Bellary_Iron
2026-02-15,32.2,18.8,0.0,0.197,Bellary_Iron
2026-02-16,32.1,19.7,0.0,0.197,Bellary_Iron
2026-02-17,31.6,19.0,0.0,0.197,Bellary_Iron
2026-02-18,31.2,19.0,0.0,0.197,Bellary_Iron
2026-02-19,32.2,19.7,0.0,0.197,Bellary_Iron
2026-02-20,32.6,20.1,0.0,0.197,Bellary_Iron
2026-02-21,33.2,21.9,0.0,0.197,Bellary_Iron
2026-02-22,33.8,21.8,0.0,0.203,Bellary_Iron
2026-02-23,33.2,22.7,0.0,0.209,Bellary_Iron
2026-02-24,32.1,22.7,0.1,0.217,Bellary_Iron
2026-02-25,32.5,22.5,0.0,0.213,Bellary_Iron
2026-02-26,34.3,21.6,0.0,0.211,Bellary_Iron
2026-02-27,33.9,22.2,0.0,0.209,Bellary_Iron
2026-02-28,34.7,22.3,0.0,0.207,Bellary_Iron
2026-03-01,34.2,22.3,0.0,0.207,Bellary_Iron
2026-03-02,35.8,23.9,0.0,0.207,Bellary_Iron
2026-03-03,35.9,23.7,0.0,0.207,Bellary_Iron
2026-03-04,35.7,23.1,0.0,0.206,Bellary_Iron
2026-03-05,36.1,22.5,0.0,0.206,Bellary_Iron
2026-03-06,36.4,22.1,0.0,0.206,Bellary_Iron
2026-03-07,36.9,22.1,0.0,0.205,Bellary_Iron
2026-03-08,36.4,23.3,0.0,0.205,Bellary_Iron
2026-03-09,35.5,22.9,0.0,0.205,Bellary_Iron
2026-03-10,33.7,23.2,0.0,0.205,Bellary_Iron
2026-03-11,34.6,21.6,0.0,0.205,Bellary_Iron
2026-03-12,36.9,22.8,0.0,0.204,Bellary_Iron
2026-03-13,37.1,23.8,0.0,0.204,Bellary_Iron
2026-03-14,36.7,24.2,0.0,0.204,Bellary_Iron
2026-03-15,35.9,23.8,0.0,0.203,Bellary_Iron
2026-03-16,36.3,24.6,0.0,0.203,Bellary_Iron
2026-03-17,35.3,22.9,0.2,0.195,Bellary_Iron
2026-03-18,33.1,20.9,0.2,0.214,Bellary_Iron
2026-03-19,33.6,20.5,0.0,0.244,Bellary_Iron
2026-03-20,33.8,21.9,0.0,0.234,Bellary_Iron
2026-03-21,34.7,21.8,0.0,0.223,Bellary_Iron
2026-03-22,34.8,22.8,0.0,0.214,Bellary_Iron
2026-03-23,35.7,24.8,0.0,0.207,Bellary_Iron
2026-03-24,35.6,25.6,0.2,0.197,Bellary_Iron
2026-03-25,36.3,24.6,0.4,0.199,Bellary_Iron
2026-03-26,37.5,25.0,0.0,0.215,Bellary_Iron
2026-03-27,38.0,24.9,0.0,0.218,Bellary_Iron
2026-03-28,35.5,24.5,0.0,0.221,Bellary_Iron
2026-03-29,36.4,25.4,0.0,0.217,Bellary_Iron
2026-03-30,37.1,26.4,0.0,0.208,Bellary_Iron
2026-03-31,35.8,26.0,0.2,0.211,Bellary_Iron
2026-04-01,36.7,25.3,0.2,0.211,Bellary_Iron
2026-04-02,36.8,24.6,0.0,0.199,Bellary_Iron
2026-04-03,37.2,24.5,0.0,0.205,Bellary_Iron
2026-04-04,36.5,25.9,0.0,0.207,Bellary_Iron
2026-04-05,37.2,26.2,0.0,0.209,Bellary_Iron
2026-04-06,36.1,25.2,0.0,0.21,Bellary_Iron
2026-04-07,36.1,23.4,0.0,0.207,Bellary_Iron
2026-04-08,37.8,24.0,0.0,0.207,Bellary_Iron
2026-04-09,40.1,25.8,0.0,0.206,Bellary_Iron
2026-04-10,39.3,26.1,0.0,0.203,Bellary_Iron
2026-04-11,39.1,29.3,0.0,0.208,Bellary_Iron
2026-04-12,39.5,28.7,0.0,0.205,Bellary_Iron
2026-04-13,39.1,27.9,0.0,0.205,Bellary_Iron
2026-04-14,39.6,28.0,0.3,0.203,Bellary_Iron
2026-04-15,40.0,28.2,0.0,0.204,Bellary_Iron
2026-04-16,39.8,27.4,0.0,0.204,Bellary_Iron
2026-04-17,40.2,27.1,0.0,0.203,Bellary_Iron
2026-04-18,40.6,26.8,0.0,0.203,Bellary_Iron
2026-04-19,40.9,27.2,0.0,0.202,Bellary_Iron
2026-04-20,39.1,25.8,0.0,0.203,Bellary_Iron
2026-04-21,39.8,26.9,0.2,0.203,Bellary_Iron
2026-04-22,38.4,25.1,0.0,0.202,Bellary_Iron
2026-04-23,40.5,27.9,0.0,0.198,Bellary_Iron
2026-04-24,40.2,27.6,0.0,0.198,Bellary_Iron
2026-04-25,40.0,27.9,0.0,0.201,Bellary_Iron
2026-04-26,40.5,27.9,0.0,0.199,Bellary_Iron
2026-04-27,39.6,27.3,0.0,0.195,Bellary_Iron
2026-04-28,39.4,27.8,0.1,0.182,Bellary_Iron
2026-04-29,39.5,26.3,0.0,0.171,Bellary_Iron
2026-04-30,38.4,26.7,0.0,0.18,Bellary_Iron
2026-05-01,38.8,25.9,0.0,0.19,Bellary_Iron
2026-05-02,39.6,26.5,0.0,0.185,Bellary_Iron
2026-05-03,39.7,25.9,0.0,0.191,Bellary_Iron
2026-05-04,38.1,25.8,0.0,0.19,Bellary_Iron
2026-05-05,39.2,26.1,0.0,0.19,Bellary_Iron
2026-05-06,38.9,26.2,0.1,0.193,Bellary_Iron
2026-05-07,38.3,28.4,0.0,0.19,Bellary_Iron
2026-05-08,37.6,22.9,1.2,0.175,Bellary_Iron
2026-05-09,37.7,26.0,0.0,0.159,Bellary_Iron
2026-05-10,38.3,26.8,0.1,0.142,Bellary_Iron
2026-05-11,38.1,27.8,0.0,0.146,Bellary_Iron
2026-05-12,37.4,26.3,0.3,0.16,Bellary_Iron
2026-05-13,37.2,28.8,0.0,0.174,Bellary_Iron
2026-05-14,38.5,28.2,10.6,0.184,Bellary_Iron
2026-05-15,37.0,26.9,0.9,0.207,Bellary_Iron
2026-05-16,37.5,28.9,2.5,0.22,Bellary_Iron
2026-05-17,36.8,26.4,0.4,0.215,Bellary_Iron
2026-05-18,36.9,26.4,0.0,0.223,Bellary_Iron
2026-05-19,35.7,26.6,0.1,0.22,Bellary_Iron
